Unnamed: 0,ID,Url,original_text,gpt.4.1.mini_stance,Date,Topic
37089,37089,http://twitter.com/Serega676z/statuses/1870539151143023057,"CNN political commentator  on the left supporting the assassination of UnitedHealthcare CEO Brian Thompson:

""They want to justify violence to change a system they don't like.""",1,12/21/2024 18:37,11
37097,37097,http://twitter.com/anneeholmes1/statuses/1870537941434732694,"Luigi Mangione supporter outside NYC courthouse wrongly says the m*rd*r of the UnitedHealthcare CEO was justified because he had denied people health care.

There was no imminent threat to Mangione. What he did was k*ll an innocent husband and father.",1,12/21/2024 18:32,5
37220,37220,http://twitter.com/speckledtadpole/statuses/1870513060118720600,"Where is the next board of directors meeting? Maybe ask one in person, I think Luigi saw some great results…",1,12/21/2024 16:54,13
37322,37322,http://twitter.com/melchen/statuses/1870499610437046304,Luigi Mangione &…. the CEO doesn’t even get a name 😭,1,12/21/2024 16:00,0
37433,37433,http://twitter.com/handha1a/statuses/1870483562706964746,It’s actually insane how angry they are people are celebrating Luigi. And even here they said it’s 50-50. Uhm..yeah it’s not 50-50 lol.,1,12/21/2024 14:56,3
37437,37437,http://twitter.com/KiltedRef/statuses/1870483093376909818,"Luigi was unprovoked, planned, and executed an innocent man. He is no hero, he is a murderer.",1,12/21/2024 14:54,3
37487,37487,http://twitter.com/spalkeen/statuses/1870470625363697977,UnitedHealthcare CEO murder suspect Luigi Mangione's looks captivate TikTok users after perp walk  #FoxNews HE is a cold blooded murderer. Shooting a man/ father in the back. Nothing to celebrate or support.,1,12/21/2024 14:05,5
37519,37519,http://twitter.com/jt876659/statuses/1870462763820011876,Luigi isn't remotely like you. From what everyone says about him he's a good family man while you left your on family homeless. Plus you look like a real bitch compared to him,1,12/21/2024 13:34,8
37571,37571,http://twitter.com/nuts_for_hockey/statuses/1870450174499397916,"You are mentally ill if you support Luigi Mangione, the CEO killer, in ANY way!!!",1,12/21/2024 12:44,5
37583,37583,http://twitter.com/DavidDa24863943/statuses/1870446341853442427,Luigi is a entitled kid from a billionaire family. He shot the son of a farmer who worked his way up from the bottom. As a poor person I say yes to the death penalty for him.,1,12/21/2024 12:28,3
37601,37601,http://twitter.com/livelovejoke47/statuses/1870442157909352932,Exactly that was my point. Mangione committed premeditated murder. This father was just trying to save his daughter. The two scenarios are not equal.,1,12/21/2024 12:12,10
37639,37639,http://twitter.com/pleasentmantis/statuses/1870429647495700845,"0hp standing behind the lecturn at Brian Thompson's funeral:
""He wah a good boy!! He dindu nuffin!""",1,12/21/2024 11:22,2
37667,37667,http://twitter.com/RagnarOhlson/statuses/1870412933340987797,myself I see the difference it is kind of foolish for people to think you and that guy had anything in common. you were forced to defend yourself. Luigi went out and murdered a man in cold blood.,1,12/21/2024 10:16,12
37847,37847,http://twitter.com/GramseyGreg/statuses/1870350537541001311,"Kyle - Stood up and defended himself against his attackers, and then another, and then another. Was hit multiple times, in the face, and with a skateboard

Luigi - Snuck up like a coward and shot an innocent man in the back

Anyone who stands up for Luigi is just as much a coward",1,12/21/2024 6:08,12
37876,37876,http://twitter.com/4_Red_White_Blu/statuses/1870343146862694449,"Great logic! I’m not advocating for vigilante justice, but your statement equates Luigi’s victim, an innocent man walking down the street to that of a child $ex predator caught in the act. 
I’m sure the father believed her life was in imminent danger.",1,12/21/2024 5:38,12
37897,37897,http://twitter.com/Ad_Nauseam7/statuses/1870337198685593943,"Brian Thompson was ""true blood"" too- shot in the back by a coward who peed his pants when arrested. He's the hero for the New Left- those indocrinated by our progressive schools",1,12/21/2024 5:15,4
38056,38056,http://twitter.com/LaurieSchw69180/statuses/1870303579099091299,"He’s a hero not that creep Luigi
Let him go",1,12/21/2024 3:01,8
38064,38064,http://twitter.com/sjkz/statuses/1870302278491480548,"Kyle was defending himself in a riot from multiple attackers & notified the police of the events.

Luigi stalked & murdered a man peacefully walking down the sidewalk, then he ran & hid for days.",1,12/21/2024 2:56,12
38092,38092,http://twitter.com/TifoG96561/statuses/1870297330353651876,No because blacks don't know better but Luigi (who isn't black but people claim he is for retarded reasons) killed a ceo who is more valuable than a 3yo,1,12/21/2024 2:36,13
38140,38140,http://twitter.com/EliMcLeod9/statuses/1870290020860391710,He was there helping his fellow Americans. While Luigi on the other hand killed a man in cold blood. I see a lot of differences. To all of you saying that Kyle is a murderer go fuck yourself. Next time a person pulls a gun on you let's see how you act.,1,12/21/2024 2:07,12
38157,38157,http://twitter.com/steph_zunz/statuses/1870287345611878768,"If you have any remaining sympathies for Mangione, read this so you can stop being so wrong all the time",1,12/21/2024 1:57,10
38181,38181,http://twitter.com/SonofEleph13892/statuses/1870283957364838458,The ceo was a selfmade man who came from nothing and Luigi is a spoiled trust fund nepo baby,1,12/21/2024 1:43,13
38328,38328,http://twitter.com/TonyinNY/statuses/1870259082755453295,So shooting someone in the back as they are walking down the street is now a good thing! Luigi is a cowardly pos back shooter! Period!!,1,12/21/2024 0:04,12
38355,38355,http://twitter.com/Jillie_Alexis/statuses/1870254960098632058,The left glorifies Luigi who shot a man in cold blood and villainized a kid who defended his life.,1,12/20/2024 23:48,3
38356,38356,http://twitter.com/LibertarianTrap/statuses/1870254777243971590,"How can leftists hate Brian Thompson because he was, in their eyes, a ""murder"" when they literally worship these people?",1,12/20/2024 23:47,6
38362,38362,http://twitter.com/NelsonJane8/statuses/1870253292452016492,"This Absolute Truth Shows Why Murder Is WRONG.

This absolute truth shows why the murder of UnitedHealthcare CEO was wrong.",1,12/20/2024 23:41,1
38447,38447,http://twitter.com/B6076378358304/statuses/1870241997358784753,"So because someone is colored he didn’t have the right to defend himself? Kyle Rittenhouse was defending himself, Luigi stalked and murdered that CEO. If someone is trying to kill you, do you give a fuck what color they are ? No you defend your right to live. Not the same.",1,12/20/2024 22:56,12
38571,38571,http://twitter.com/RealKoalaRedux/statuses/1870224616758653192,"Yes, blame the victim, that's good. Love Luigi too I bet.",1,12/20/2024 21:47,3
38616,38616,http://twitter.com/JOHNNYFone50/statuses/1870218639267291598,"The same people that are cheering Luigi for k1lling a CEO in public are also the people that are towing the line for illegals to work low wage jobs and make CEO’s even richer. 
Make it make sense.",1,12/20/2024 21:24,13
38632,38632,http://twitter.com/ChadNovax/statuses/1870216942922932268,K.Ritt smoked three losers that deserved it. Luigi smoked a successful man that did not.,1,12/20/2024 21:17,3
38633,38633,http://twitter.com/Julie03204119/statuses/1870216943623639527,"1-The BOY that MURDERED IN COLD BLOOD, CEO Brian Thompson of UHC is NOTHING MORE THAN A COWARD!! I don't feel sorry for the MURDER! I feel horrible for Brian Thompson's family, he had a wife & 2 children. If the boy is found guilty & serves his time...",1,12/20/2024 21:17,14
38634,38634,http://twitter.com/DJ_OUDER_IT/statuses/1870216791240196163,"There Alot of sick people here who are seeing this luigi as a hero. He killed a man, and the death of one person will do nothing to help the cause. This is like big pharma they will take another person and continue like before. Stop glorifying killers.",1,12/20/2024 21:16,3
38677,38677,http://twitter.com/JournoPig/statuses/1870211318927573369,Brian Thompson was a father and was loved by family and friends you callous person.,1,12/20/2024 20:54,2
38692,38692,http://twitter.com/HomerThompson89/statuses/1870208738470310208,Which rich? Luigi inheritance rich or the CEO who worked from the ground up?,1,12/20/2024 20:44,13
38715,38715,http://twitter.com/JohnTho11951677/statuses/1870206130628264167,So many people on the left are making Luigi Mangione out to be a martyr and believe what he did was right. It’s troubling that we’re seeing this shift here in America that encourages & applauds violence.,1,12/20/2024 20:34,0
38736,38736,http://twitter.com/liifeonnmars/statuses/1870203303004618883,Everyone rooting for Luigi mangione is the most age of Aquarius shit ever. Everybody get ready for a revolution for real.,1,12/20/2024 20:23,0
38738,38738,http://twitter.com/BigRixNews/statuses/1870203068647887296,Luigi killed a father and husband for no reason. He deserves life imprisonment / death. 👁️,1,12/20/2024 20:22,3
38803,38803,http://twitter.com/kenny_vees/statuses/1870195134786351221,"Mangione murdered an innocent man in cold blood shot him in the back, he deserves what's coming his way let the Judge do his job.",1,12/20/2024 19:50,10
38824,38824,http://twitter.com/LARUSMC78/statuses/1870193277535731859,"Good post, bro 👌 this is the difference between a guy protecting himself and the other guy (Luigi) a crazed maniac shooting someone in cold blood because of precieved sleights that only he could see thats the definition of insanity",1,12/20/2024 19:43,12
38848,38848,http://twitter.com/BNunemaker19/statuses/1870190820600496250,Quit making Luigi a hero! He killed a father for no reason. #LuigiMangione #thompsonstrong,1,12/20/2024 19:33,8
38862,38862,http://twitter.com/AnyaHorn2025/statuses/1870189722037039151,"This was posted on social media in an effort to mimic that Luigi Mangione is some sort of superhero.

Superman Never shot anyone in the back...

#LuigiMangione 
#UnitedHealthcare",1,12/20/2024 19:29,0
38886,38886,http://twitter.com/what824678/statuses/1870187101439828255,He shot a man in the back. The man was a father and husband. Luigi was a self-entitled coward who will spend the rest of his life having to worry about being taken from the back. Seems appropriate to me.,1,12/20/2024 19:18,12
38984,38984,http://twitter.com/GORGO4547/statuses/1870179530549190753,Where is your SYMPATHY POST FOR UHC CEO BRIAN THOMPSON??,1,12/20/2024 18:48,15
38988,38988,http://twitter.com/fdm_tw/statuses/1870179215955366290,Thich Quang Duc didn't kill anybody when he ended his own life. What Luigi did is the exact opposite of that. You're making a hero out of a thug.,1,12/20/2024 18:47,12
38998,38998,http://twitter.com/MexicanItachi17/statuses/1870177508190036356,"I understand that corporate greed has gone out of hand in recent years but does this justify murdering a man with a family? Fuck no, Luigi murdered a man and deserves life in prison.",1,12/20/2024 18:40,17
39059,39059,http://twitter.com/TheKicho/statuses/1870171186149371977,"The online fringe who are siding with Luigi Mangione in this whole situation are only exposing the disordered state of their mind and understanding of the law and moral order of the world. I understand their position, but it is still 100% wrong. To no ones surprise, the usual…",1,12/20/2024 18:15,0
39065,39065,http://twitter.com/noextrlmlsm/statuses/1870170713291927670,"Luigi the Legend 

The first Great man of my Era 

Stand proud king",1,12/20/2024 18:13,8
39178,39178,http://twitter.com/carleven3/statuses/1870159868562211009,"the left
""it's creepy how the right idolized Rittenhouse and penny for killing people""

also the left

""YES I LOVE LUIGI HE KILLED AN INNOCENT MAN IN COLD BLOOD, ALL HAIL LUIGI!!!!!!!!!""

a
can't make that shit up if your tried",1,12/20/2024 17:30,3
